16,Idaho,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",380,23.7,0.84,14.04,29200,5,10.06,10.98,12.86,15.1,19.15
,,,,,,,,,,,,,,
16,Idaho,47-2141,"Painters, Construction and Maintenance",1600,12.6,3.49,16.99,35340,3.5,10.92,13.11,16.28,20.02,23.91
,,,,,,,,,,,,,,
16,Idaho,47-2161,Plasterers and Stucco Masons,**,**,**,17.58,36560,3.8,14.06,16.02,17.71,19.34,22.01
,,,,,,,,,,,,,,
16,Idaho,47-2181,Roofers,840,13.3,1.82,19.06,39640,7,11.78,14.99,17.96,23.47,29.3
,,,,,,,,,,,,,,
16,Idaho,47-3012,Helpers--Carpenters,130,37.1,0.29,13.79,28690,5.2,9.99,11.22,13.35,16.57,18.58
,,,,,,,,,,,,,,
16,Idaho,47-3013,Helpers--Electricians,130,48.7,0.28,19.12,39770,14.7,12.59,13.6,18.42,24.92,28.51
,,,,,,,,,,,,,,
16,Idaho,47-3016,Helpers--Roofers,**,**,**,13.61,28310,12.1,8.28,10.99,13.89,16.39,18.49
,,,,,,,,,,,,,,
16,Idaho,47-4031,Fence Erectors,**,**,**,15.55,32340,3.7,12.25,13.33,15.23,17.78,19.35
,,,,,,,,,,,,,,
17,Illinois,47-2021,Brickmasons and Blockmasons,2630,13.4,1.14,35.99,74860,5.6,17.58,26.75,40.53,45.69,48.77
,,,,,,,,,,,,,,
17,Illinois,47-2031,Carpenters,23440,5,10.18,31.64,65820,2.2,12.65,19.17,32.77,44.08,48.63
,,,,,,,,,,,,,,
17,Illinois,47-2041,Carpet Installers,550,41.1,0.24,21.3,44300,24.5,8.98,9.42,17.76,32.59,39.68
,,,,,,,,,,,,,,
17,Illinois,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",**,**,**,22.86,47540,12.1,9.24,13.64,20.86,32.46,39.05
,,,,,,,,,,,,,,
17,Illinois,47-2081,Drywall and Ceiling Tile Installers,1880,14.9,0.82,27.01,56180,11.4,15,16.92,20.1,35.41,53.09
,,,,,,,,,,,,,,
17,Illinois,47-2111,Electricians,17480,4.3,7.59,36.76,76460,2.2,18.93,26.86,39.59,46.77,51.32
,,,,,,,,,,,,,,
17,Illinois,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",960,23.9,0.42,32.86,68350,6.9,16.09,20.8,31.13,45.78,50.41
,,,,,,,,,,,,,,
17,Illinois,47-2141,"Painters, Construction and Maintenance",6540,9.7,2.84,24.84,51670,7.3,10.18,14.14,23.85,33.91,42.55
,,,,,,,,,,,,,,
17,Illinois,47-2161,Plasterers and Stucco Masons,220,21.6,0.09,37.25,77480,4.2,27.55,32.93,38.12,43.25,47.07
,,,,,,,,,,,,,,
17,Illinois,47-2171,Reinforcing Iron and Rebar Workers,400,47.4,0.17,43.96,91440,4.4,34.99,41.74,45.3,48.86,51.01
,,,,,,,,,,,,,,
17,Illinois,47-2181,Roofers,4440,6.4,1.93,29.75,61890,6,14.17,18.15,29.32,41.9,47.36
,,,,,,,,,,,,,,
17,Illinois,47-3012,Helpers--Carpenters,340,19.2,0.15,15.84,32950,9.4,9.12,9.56,11.45,22,28.18
,,,,,,,,,,,,,,
17,Illinois,47-3013,Helpers--Electricians,560,21.8,0.24,15.16,31540,4.9,9.47,11.1,13.57,17.62,23.25
,,,,,,,,,,,,,,
17,Illinois,47-3016,Helpers--Roofers,200,25.3,0.08,22.11,45990,5.6,15.31,17.7,21.87,26.77,29.7
,,,,,,,,,,,,,,
17,Illinois,47-3019,"Helpers, Construction Trades, All Other",310,29.1,0.13,23.55,48980,16.8,10,11.72,17.04,41.65,47.65
,,,,,,,,,,,,,,
17,Illinois,47-4031,Fence Erectors,820,31.1,0.36,25.07,52150,12.3,14.82,17.49,21.96,28.94,44.58
,,,,,,,,,,,,,,
18,Indiana,47-2021,Brickmasons and Blockmasons,1790,8.6,1.26,25.32,52670,2.7,14.81,19.06,25,31.44,36.71
,,,,,,,,,,,,,,
18,Indiana,47-2031,Carpenters,11420,4.8,8.04,23.03,47900,1.6,14.06,17.53,22.38,27.91,32.96
,,,,,,,,,,,,,,
18,Indiana,47-2041,Carpet Installers,210,27.4,0.15,15.75,32750,8.3,8.54,11.67,15.97,19.72,23.28
,,,,,,,,,,,,,,
18,Indiana,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",210,42.8,0.15,19.37,40280,8.4,13.71,15.99,19.62,22.57,24.35
,,,,,,,,,,,,,,
18,Indiana,47-2081,Drywall and Ceiling Tile Installers,780,19.1,0.55,21.73,45210,3.7,13.56,17.29,22.19,26.3,29.71
,,,,,,,,,,,,,,
18,Indiana,47-2111,Electricians,11110,5.8,7.82,28.28,58810,2.6,16.16,20.18,26.63,35.82,43.08
,,,,,,,,,,,,,,
18,Indiana,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",420,28.4,0.3,16.1,33480,4.2,11.27,13.3,16.27,18.7,21.38
,,,,,,,,,,,,,,
18,Indiana,47-2141,"Painters, Construction and Maintenance",3410,6,2.4,21.08,43850,4.1,12.97,15.54,19.19,26.68,30.69
,,,,,,,,,,,,,,
18,Indiana,47-2161,Plasterers and Stucco Masons,120,28.1,0.08,23.44,48760,4.7,16.32,18.43,24.61,27.99,30.09
,,,,,,,,,,,,,,
18,Indiana,47-2171,Reinforcing Iron and Rebar Workers,190,21,0.13,31.87,66290,9.5,17.63,23.14,31.49,40.66,48.16
,,,,,,,,,,,,,,
18,Indiana,47-2181,Roofers,2980,7,2.09,21.18,44060,3.4,12.94,15.44,19.9,26.69,30.82
,,,,,,,,,,,,,,
18,Indiana,47-3012,Helpers--Carpenters,420,31.4,0.29,13.08,27210,4,8.84,10.67,12.97,14.72,17.91
,,,,,,,,,,,,,,
18,Indiana,47-3013,Helpers--Electricians,720,16.6,0.51,14.11,29350,3.8,9.2,11.69,13.9,16.47,19.06
,,,,,,,,,,,,,,
18,Indiana,47-3016,Helpers--Roofers,**,**,**,13.74,28580,7.7,8.96,12.86,13.96,15.06,15.8
,,,,,,,,,,,,,,
18,Indiana,47-3019,"Helpers, Construction Trades, All Other",190,23.9,0.14,15.81,32880,2.5,11.96,13.37,15.86,17.94,19.6
,,,,,,,,,,,,,,
18,Indiana,47-4031,Fence Erectors,150,34.1,0.11,15.16,31520,6.3,11.3,12.87,14.38,17.52,20.71
,,,,,,,,,,,,,,
19,Iowa,47-2021,Brickmasons and Blockmasons,760,12.8,0.96,25.51,53070,3.8,16,19.63,26.49,30.44,35.21
,,,,,,,,,,,,,,
19,Iowa,47-2031,Carpenters,5230,9.2,6.61,20.46,42560,1.4,13.55,16.03,19.73,24.55,29.04
,,,,,,,,,,,,,,
19,Iowa,47-2041,Carpet Installers,290,30.5,0.37,22.46,46710,7.3,14.06,17.86,22.88,27.76,29.96
,,,,,,,,,,,,,,
19,Iowa,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",**,**,**,24.77,51510,6.3,16.48,22,26.2,28.56,29.97
,,,,,,,,,,,,,,
19,Iowa,47-2081,Drywall and Ceiling Tile Installers,890,47,1.13,16.89,35130,5.2,11.83,13.63,16.38,19.18,24.05
,,,,,,,,,,,,,,
19,Iowa,47-2111,Electricians,6730,4.8,8.51,25.18,52370,1.9,14.09,17.94,25.08,31.6,36.98
,,,,,,,,,,,,,,
19,Iowa,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",330,19.9,0.41,19.4,40350,3.6,12.93,15.42,18.6,23.3,27.49
,,,,,,,,,,,,,,
19,Iowa,47-2141,"Painters, Construction and Maintenance",1410,11.4,1.78,20.28,42190,3.4,12.88,15.37,19.58,24,29.4
,,,,,,,,,,,,,,
19,Iowa,47-2161,Plasterers and Stucco Masons,**,**,**,24,49930,5.2,15.82,18.33,22.15,27.36,34.66
,,,,,,,,,,,,,,
19,Iowa,47-2171,Reinforcing Iron and Rebar Workers,180,45.5,0.23,20.96,43590,10.8,9.07,14.8,19.35,28.12,34.27
,,,,,,,,,,,,,,
19,Iowa,47-2181,Roofers,1170,11.8,1.47,18.66,38820,2.9,9.85,14.83,18.05,22.97,28.01
,,,,,,,,,,,,,,
19,Iowa,47-3012,Helpers--Carpenters,190,38.8,0.24,14.1,29330,4,11.38,12.86,14.02,15.18,17.84
,,,,,,,,,,,,,,
19,Iowa,47-3013,Helpers--Electricians,940,23.1,1.19,15.83,32940,1.9,12.51,13.54,15.22,17.72,20.25
,,,,,,,,,,,,,,
19,Iowa,47-3016,Helpers--Roofers,**,**,**,14.39,29920,7.4,11.94,12.81,14,15.19,18.41
,,,,,,,,,,,,,,
19,Iowa,47-3019,"Helpers, Construction Trades, All Other",**,**,**,10.86,22580,4.8,7.66,8.1,8.84,13.93,17.88
,,,,,,,,,,,,,,
19,Iowa,47-4031,Fence Erectors,320,28.3,0.4,18.86,39240,4.5,12.23,14.94,17.57,21.03,27.03
,,,,,,,,,,,,,,
20,Kansas,47-2021,Brickmasons and Blockmasons,570,17,0.94,27.3,56780,7.3,17.42,20.76,24.59,29.42,49.65
,,,,,,,,,,,,,,
20,Kansas,47-2031,Carpenters,4740,6.9,7.79,20.91,43490,2.2,12.35,15.7,19.4,24.6,31.3
,,,,,,,,,,,,,,
20,Kansas,47-2041,Carpet Installers,100,44.4,0.16,23.52,48930,7.4,13.17,17.21,25.95,29.04,30.9
,,,,,,,,,,,,,,
20,Kansas,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",160,40.8,0.27,26.77,55680,8.6,14.63,19.59,27.62,34.58,37.65
,,,,,,,,,,,,,,
20,Kansas,47-2081,Drywall and Ceiling Tile Installers,690,18.7,1.14,20.47,42570,6,14.48,16.41,18.68,22.79,28.35
,,,,,,,,,,,,,,
20,Kansas,47-2111,Electricians,3320,8.8,5.46,26.28,54670,3.4,14.75,19.24,24.33,32.56,42.73
,,,,,,,,,,,,,,
20,Kansas,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",330,47.4,0.54,16.97,35300,4.1,11.58,13.29,15.92,19.23,24.4
,,,,,,,,,,,,,,
20,Kansas,47-2141,"Painters, Construction and Maintenance",1810,9.8,2.98,17.08,35530,3.4,11.74,13.9,16.57,18.66,23.69
,,,,,,,,,,,,,,
20,Kansas,47-2161,Plasterers and Stucco Masons,**,**,**,22.74,47310,6.1,16.15,18.28,22.39,26.63,31
,,,,,,,,,,,,,,
20,Kansas,47-2171,Reinforcing Iron and Rebar Workers,40,43.3,0.07,32.03,66610,8.6,15.52,21.8,32.89,42.32,48.61
,,,,,,,,,,,,,,
20,Kansas,47-2181,Roofers,870,14.2,1.43,19.74,41070,5.9,12.65,14.61,18.68,23.04,31.7
,,,,,,,,,,,,,,
20,Kansas,47-3012,Helpers--Carpenters,140,20.7,0.24,14.57,30310,3,10.78,12.79,14.25,16.26,18.69
,,,,,,,,,,,,,,
20,Kansas,47-3013,Helpers--Electricians,380,30.2,0.62,14.57,30300,5.3,9.1,12.73,14.67,17.15,18.89
,,,,,,,,,,,,,,
20,Kansas,47-3016,Helpers--Roofers,**,**,**,13.95,29020,2.4,10.16,11.21,13.34,16.13,18.27
,,,,,,,,,,,,,,
20,Kansas,47-3019,"Helpers, Construction Trades, All Other",80,37.2,0.13,12.59,26180,5.9,9.83,10.9,13.02,14.28,15.03
,,,,,,,,,,,,,,
20,Kansas,47-4031,Fence Erectors,270,42,0.44,17.15,35660,4.5,12.21,14.63,17,19.23,23.44
,,,,,,,,,,,,,,
21,Kentucky,47-2021,Brickmasons and Blockmasons,810,10.8,1.03,22.17,46110,5,13.42,15.63,20.23,26.98,31.51
,,,,,,,,,,,,,,
21,Kentucky,47-2031,Carpenters,6670,5.4,8.45,23.19,48230,2.3,13.32,16.35,21.43,28.24,36.52
,,,,,,,,,,,,,,
21,Kentucky,47-2041,Carpet Installers,100,32.7,0.12,24.06,50040,15.9,12.57,15.24,22.16,34.36,38.94
,,,,,,,,,,,,,,
21,Kentucky,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",130,42.9,0.16,18.08,37610,6.8,13.45,15.14,17.31,19.58,25.44
,,,,,,,,,,,,,,
21,Kentucky,47-2081,Drywall and Ceiling Tile Installers,770,16.7,0.97,20.05,41700,4.9,11.91,15.1,19.47,23.4,28.62
,,,,,,,,,,,,,,
21,Kentucky,47-2111,Electricians,6500,6.3,8.25,24.74,51450,2.1,14.84,17.96,23.98,31.55,36.63
,,,,,,,,,,,,,,
21,Kentucky,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",420,26.6,0.53,19.64,40860,6.4,12.14,14.14,17.58,25.98,30.33
,,,,,,,,,,,,,,
21,Kentucky,47-2141,"Painters, Construction and Maintenance",1540,10.2,1.95,17.07,35510,3.4,9.66,13.72,16.94,20.6,24.17
,,,,,,,,,,,,,,
21,Kentucky,47-2161,Plasterers and Stucco Masons,**,**,**,20.91,43500,7.2,16.03,17.32,19.43,23.25,28.12
,,,,,,,,,,,,,,
21,Kentucky,47-2171,Reinforcing Iron and Rebar Workers,240,31.3,0.3,30.32,63060,10.2,19.68,24.79,27.74,30.92,54.89
,,,,,,,,,,,,,,
21,Kentucky,47-2181,Roofers,1100,9.9,1.39,20.35,42330,3.7,13.16,16.02,19.04,24.17,29.54
,,,,,,,,,,,,,,
21,Kentucky,47-3012,Helpers--Carpenters,210,29.5,0.27,14.4,29960,6.9,9.07,10.75,13.82,17.82,21.19
,,,,,,,,,,,,,,
21,Kentucky,47-3013,Helpers--Electricians,930,14.1,1.18,15.09,31390,2.5,10.72,12.49,14.46,17.5,20.09
,,,,,,,,,,,,,,
21,Kentucky,47-3016,Helpers--Roofers,**,**,**,15.75,32750,4.8,12.94,13.72,15.01,17.74,19.9
,,,,,,,,,,,,,,
21,Kentucky,47-3019,"Helpers, Construction Trades, All Other",90,31.3,0.12,15.58,32400,4,11.78,13.84,16.08,17.79,18.82
,,,,,,,,,,,,,,
21,Kentucky,47-4031,Fence Erectors,180,41.5,0.23,13.61,28300,6.5,9.2,12.19,13.87,15.58,17.69
,,,,,,,,,,,,,,
22,Louisiana,47-2021,Brickmasons and Blockmasons,570,17.8,0.38,19.91,41420,3.8,13.03,16.23,19.32,23.75,28.07
,,,,,,,,,,,,,,
22,Louisiana,47-2031,Carpenters,11720,6.7,7.8,22.57,46940,2.6,14.31,17.45,21.81,27.01,31.74
,,,,,,,,,,,,,,
22,Louisiana,47-2081,Drywall and Ceiling Tile Installers,320,26.6,0.21,17.09,35540,4.2,9.87,12.5,16.74,21.35,24.52
,,,,,,,,,,,,,,
22,Louisiana,47-2111,Electricians,8950,6.6,5.95,24.9,51790,1.5,16.52,19.75,24.11,29.42,35.15
,,,,,,,,,,,,,,
22,Louisiana,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",1310,17.9,0.87,20.15,41910,2.6,13.93,16.47,19.43,23.18,27.65
,,,,,,,,,,,,,,
22,Louisiana,47-2141,"Painters, Construction and Maintenance",3860,6.7,2.57,21.92,45590,4.3,14.36,16.81,20.38,26.45,32.06
,,,,,,,,,,,,,,
22,Louisiana,47-2161,Plasterers and Stucco Masons,120,37.7,0.08,16.55,34430,7.5,9.07,12.74,16.87,19.32,23.43
,,,,,,,,,,,,,,
22,Louisiana,47-2171,Reinforcing Iron and Rebar Workers,340,14.5,0.22,28.75,59790,3.6,18.97,24.55,28.5,34.11,38.13
,,,,,,,,,,,,,,
22,Louisiana,47-2181,Roofers,520,14.3,0.34,16.17,33630,5.9,9.58,12.02,15.88,20.06,23.84
,,,,,,,,,,,,,,
22,Louisiana,47-3012,Helpers--Carpenters,1740,6.8,1.15,15.79,32850,3.2,8.97,11.56,15.11,19.48,23.46
,,,,,,,,,,,,,,
22,Louisiana,47-3013,Helpers--Electricians,3680,5.6,2.45,16.06,33410,2.5,10.43,12.34,15.21,18.94,23.52
,,,,,,,,,,,,,,
22,Louisiana,47-3016,Helpers--Roofers,260,21.1,0.17,11.93,24810,4.3,8.24,9.46,11.65,14.03,16.19
,,,,,,,,,,,,,,
22,Louisiana,47-3019,"Helpers, Construction Trades, All Other",2330,6.8,1.55,17.72,36870,3.7,9.82,13.76,17.56,21.91,25.61
,,,,,,,,,,,,,,
22,Louisiana,47-4031,Fence Erectors,90,26.7,0.06,13.73,28550,8.3,9.14,10.74,12.73,16.24,21.06
,,,,,,,,,,,,,,
23,Maine,47-2021,Brickmasons and Blockmasons,230,25.2,0.8,19.35,40240,4.7,14.07,16.35,19.22,22.46,25.3
,,,,,,,,,,,,,,
23,Maine,47-2031,Carpenters,3920,5,13.33,19.96,41530,1.6,14.63,16.67,19.55,23.37,27.11
,,,,,,,,,,,,,,
23,Maine,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",**,**,**,22.03,45820,6.7,16.2,19.68,22.22,25.2,28.56
,,,,,,,,,,,,,,
23,Maine,47-2081,Drywall and Ceiling Tile Installers,390,22.5,1.32,21,43680,7.5,11.27,17.43,21.68,24.92,29.37
,,,,,,,,,,,,,,
23,Maine,47-2111,Electricians,1300,10.6,4.44,25.05,52090,3.1,16.17,18.68,25.77,29.9,35.2
,,,,,,,,,,,,,,
23,Maine,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",200,29.8,0.67,18.1,37650,3.3,13.05,14.91,17.19,19.7,24.09
,,,,,,,,,,,,,,
23,Maine,47-2141,"Painters, Construction and Maintenance",680,11.9,2.33,19.3,40130,4.8,13.36,16.35,18.86,22.74,26.07
,,,,,,,,,,,,,,
23,Maine,47-2181,Roofers,440,13.1,1.51,17.61,36630,3.4,12.91,14.17,16.73,20.18,23.8
,,,,,,,,,,,,,,
23,Maine,47-3012,Helpers--Carpenters,380,29.2,1.31,14.43,30010,5.8,10.14,11.81,15.14,17.08,18.26
,,,,,,,,,,,,,,
23,Maine,47-3013,Helpers--Electricians,690,11.9,2.36,14.9,30990,5.7,10.48,11.94,14.27,17.7,20.24
,,,,,,,,,,,,,,
23,Maine,47-3019,"Helpers, Construction Trades, All Other",**,**,**,13.54,28170,3.1,10.89,12.5,13.6,14.7,16
,,,,,,,,,,,,,,
23,Maine,47-4031,Fence Erectors,190,36.5,0.64,16.8,34950,9.2,10.6,12.71,15.91,18.68,22.73
,,,,,,,,,,,,,,
24,Maryland,47-2021,Brickmasons and Blockmasons,1890,8.8,1.16,24.3,50550,3.9,15.15,19.91,23.43,29.18,34.81
,,,,,,,,,,,,,,
24,Maryland,47-2031,Carpenters,13230,6,8.09,23.48,48830,2.3,14.72,17.63,22.12,27.91,35.08
,,,,,,,,,,,,,,
24,Maryland,47-2041,Carpet Installers,460,25,0.28,23.03,47890,21.8,11.23,13.14,16.56,25.94,50.07
,,,,,,,,,,,,,,
24,Maryland,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",100,41.8,0.06,21.27,44230,6.1,12.12,14.9,19.85,27.52,32.27
,,,,,,,,,,,,,,
24,Maryland,47-2081,Drywall and Ceiling Tile Installers,1930,14.3,1.18,21.78,45300,2,16.65,19.26,21.83,24.19,27.43
,,,,,,,,,,,,,,
24,Maryland,47-2111,Electricians,11960,7.2,7.31,27.19,56560,2.7,15.38,19.18,25.51,33.5,43.97
,,,,,,,,,,,,,,
24,Maryland,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",**,**,**,17.29,35960,3.1,13.1,14.87,16.9,18.74,22.67
,,,,,,,,,,,,,,
24,Maryland,47-2141,"Painters, Construction and Maintenance",3680,11.5,2.25,18.19,37830,2.6,13.08,15.4,17.71,20.73,24.31
,,,,,,,,,,,,,,
24,Maryland,47-2161,Plasterers and Stucco Masons,**,**,**,24.84,51670,5.5,19.81,22.53,25.63,28.14,29.67
,,,,,,,,,,,,,,
24,Maryland,47-2171,Reinforcing Iron and Rebar Workers,680,16,0.42,22.01,45780,3.1,17.01,19.69,22.06,24.44,28.12
,,,,,,,,,,,,,,
24,Maryland,47-2181,Roofers,1500,16,0.92,22.26,46310,2.7,15.49,18.98,22.34,25.92,29.56
,,,,,,,,,,,,,,
24,Maryland,47-3012,Helpers--Carpenters,1270,18.7,0.77,15.04,31290,5,9.35,10.53,15.35,18.31,21.4
,,,,,,,,,,,,,,
24,Maryland,47-3013,Helpers--Electricians,1310,17.3,0.8,15.19,31600,3,10.45,12.73,14.97,17.57,19.41
,,,,,,,,,,,,,,
24,Maryland,47-3016,Helpers--Roofers,350,40.5,0.21,17.36,36110,2.2,13.16,14.77,17.25,19.66,22.8
,,,,,,,,,,,,,,
24,Maryland,47-3019,"Helpers, Construction Trades, All Other",610,37.4,0.37,13.51,28090,6.9,9.46,9.78,12.94,16.25,19.28
,,,,,,,,,,,,,,
24,Maryland,47-4031,Fence Erectors,540,38.5,0.33,14.72,30620,3,10.46,11.84,14.44,16.98,18.94
,,,,,,,,,,,,,,
25,Massachusetts,47-2021,Brickmasons and Blockmasons,1280,15.8,0.8,34.18,71080,6.8,19.82,23.61,29.54,46.68,54.08
,,,,,,,,,,,,,,
25,Massachusetts,47-2031,Carpenters,16000,4.6,10.01,29.45,61260,1.7,17.86,21.66,27.52,37.2,45.56
,,,,,,,,,,,,,,
25,Massachusetts,47-2041,Carpet Installers,550,16.9,0.34,33.41,69490,7.7,14.96,24.4,34.56,42.37,48.82
,,,,,,,,,,,,,,
25,Massachusetts,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",130,27.7,0.08,30.69,63830,8.6,20.45,25.13,28.48,39.64,46.28
,,,,,,,,,,,,,,
25,Massachusetts,47-2081,Drywall and Ceiling Tile Installers,1180,32.7,0.74,23.99,49900,3.9,16.51,19.59,23.11,27.14,30.99
,,,,,,,,,,,,,,
25,Massachusetts,47-2111,Electricians,13920,4.9,8.71,32.5,67610,2.9,16.88,21.92,30.37,41.99,52.35
,,,,,,,,,,,,,,
25,Massachusetts,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",**,**,**,23,47840,3.8,16,17.5,20.32,27.28,34.71
,,,,,,,,,,,,,,
25,Massachusetts,47-2141,"Painters, Construction and Maintenance",4020,5.6,2.52,24.92,51830,6.2,12.11,16.12,20.86,28.73,45.97
,,,,,,,,,,,,,,
25,Massachusetts,47-2161,Plasterers and Stucco Masons,800,23.8,0.5,32.52,67640,3.6,21.88,28.42,33.53,37.18,42.11
,,,,,,,,,,,,,,
25,Massachusetts,47-2171,Reinforcing Iron and Rebar Workers,180,36.2,0.11,29.32,60980,8.5,15.84,19.87,28.25,36.53,45.47
,,,,,,,,,,,,,,
25,Massachusetts,47-2181,Roofers,1730,13.4,1.08,27.92,58080,7.2,15.39,19.69,24.94,36.15,45.96
,,,,,,,,,,,,,,
25,Massachusetts,47-3012,Helpers--Carpenters,700,17.5,0.44,19.06,39630,4.8,13.08,14.87,17.19,20.16,30.38
,,,,,,,,,,,,,,
25,Massachusetts,47-3013,Helpers--Electricians,1320,15.3,0.83,18.06,37570,4.2,11.89,13.58,17.7,22.02,25.15
,,,,,,,,,,,,,,
25,Massachusetts,47-3016,Helpers--Roofers,160,35.4,0.1,17,35370,8.1,12.9,13.96,15.73,20.54,22.62
,,,,,,,,,,,,,,
25,Massachusetts,47-3019,"Helpers, Construction Trades, All Other",230,24.9,0.14,20.42,42470,7.3,11.47,14.44,17.76,23.25,35.66
,,,,,,,,,,,,,,
25,Massachusetts,47-4031,Fence Erectors,850,15.4,0.53,21.39,44490,6.3,12.6,15.1,18.14,26.87,35.8
,,,,,,,,,,,,,,
26,Michigan,47-2021,Brickmasons and Blockmasons,2050,15.8,1.2,25.37,52760,2.5,16.59,19.4,26.08,29.77,34.54
,,,,,,,,,,,,,,
26,Michigan,47-2031,Carpenters,17890,5.1,10.5,22.89,47610,1.8,12.86,16.46,21.6,28.31,35.08
,,,,,,,,,,,,,,
26,Michigan,47-2041,Carpet Installers,950,29.2,0.56,18.02,37480,7.6,9.64,12.43,16.89,23.26,28.87
,,,,,,,,,,,,,,
26,Michigan,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",340,12.3,0.2,20.64,42930,9,11.47,14.75,21.22,25.43,29.37
,,,,,,,,,,,,,,
26,Michigan,47-2081,Drywall and Ceiling Tile Installers,1030,21.1,0.61,20.37,42360,5.4,13.71,16.29,19.23,23.46,30.59
,,,,,,,,,,,,,,
26,Michigan,47-2111,Electricians,15510,5.4,9.1,27.27,56720,2.2,14.45,18.71,26.56,34.94,42.36
,,,,,,,,,,,,,,
26,Michigan,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",360,17.5,0.21,18.51,38510,4,12.78,13.95,16.6,22.45,28.54
,,,,,,,,,,,,,,
26,Michigan,47-2141,"Painters, Construction and Maintenance",3260,9.5,1.91,18.91,39330,3.1,12.21,14.69,17.72,22.98,28.33
,,,,,,,,,,,,,,
26,Michigan,47-2161,Plasterers and Stucco Masons,180,32.3,0.11,25.31,52640,5.9,16.34,21,26.06,29.63,33.38
,,,,,,,,,,,,,,
26,Michigan,47-2181,Roofers,2900,8.9,1.7,21.1,43890,3.6,13.25,15.67,19.16,24.69,33.24
,,,,,,,,,,,,,,
26,Michigan,47-3012,Helpers--Carpenters,380,34.1,0.23,13.77,28640,2.6,11.23,12.49,13.58,14.66,16.77
,,,,,,,,,,,,,,
26,Michigan,47-3013,Helpers--Electricians,620,30.4,0.36,15.98,33250,5.2,9.87,12.88,15.84,19.41,22.3
,,,,,,,,,,,,,,
26,Michigan,47-3016,Helpers--Roofers,90,48,0.05,13.06,27170,5.6,9.47,11.63,13.22,14.43,15.21
,,,,,,,,,,,,,,
26,Michigan,47-3019,"Helpers, Construction Trades, All Other",180,27.4,0.1,17.52,36440,3,12.24,15.9,17.41,19,23.16
,,,,,,,,,,,,,,
26,Michigan,47-4031,Fence Erectors,**,**,**,17.46,36310,5.5,14.01,15.41,16.9,18.4,23.3
,,,,,,,,,,,,,,
27,Minnesota,47-2021,Brickmasons and Blockmasons,1850,16.6,1.49,29.7,61770,4.3,17.63,23.36,30.58,35.91,39.27
,,,,,,,,,,,,,,
27,Minnesota,47-2031,Carpenters,15370,5.3,12.44,25.47,52970,1.5,16.12,19.03,24.44,31.64,37.09
,,,,,,,,,,,,,,
27,Minnesota,47-2041,Carpet Installers,570,40.2,0.46,27.18,56530,8.6,15.85,20.04,27.17,35.39,38.48
,,,,,,,,,,,,,,
27,Minnesota,47-2081,Drywall and Ceiling Tile Installers,930,26.8,0.76,28.5,59270,4.8,16.98,22.96,30.18,35.21,38
,,,,,,,,,,,,,,
27,Minnesota,47-2111,Electricians,8370,9.7,6.78,33.65,69990,2.9,17.41,24.97,34.2,42.86,48.09
,,,,,,,,,,,,,,
27,Minnesota,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",790,21.9,0.64,22.01,45780,7.1,14.36,16.62,19.81,24.51,29.81
,,,,,,,,,,,,,,
27,Minnesota,47-2141,"Painters, Construction and Maintenance",3080,3.6,2.5,24.02,49970,5,14.76,17.5,23.06,29.96,36.27
,,,,,,,,,,,,,,
27,Minnesota,47-2161,Plasterers and Stucco Masons,250,34.6,0.2,39.04,81210,4.1,26.29,34.49,41,45.84,48.73
,,,,,,,,,,,,,,
27,Minnesota,47-2171,Reinforcing Iron and Rebar Workers,220,17.6,0.18,33.86,70420,5.8,23.63,31.4,34.53,37.66,43.05
,,,,,,,,,,,,,,
27,Minnesota,47-2181,Roofers,1990,19.1,1.61,26.02,54110,4.7,15.5,18.58,25.34,34.1,37.91
,,,,,,,,,,,,,,
27,Minnesota,47-3012,Helpers--Carpenters,680,14.2,0.55,17.52,36430,4.5,12.11,15.31,17.29,19.17,23.54
,,,,,,,,,,,,,,
27,Minnesota,47-3013,Helpers--Electricians,110,46.2,0.09,18.18,37800,7,12.47,15,18.26,21.75,23.98
,,,,,,,,,,,,,,
